Menu_Item_ID,Customizable_Builds,Customizable_Build_ID,Year,Restaurant,Food_Category,Item_Name,Item_Description,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber,Calories_100g,Total_Fat_100g,Saturated_Fat_100g,Trans_Fat_100g,Cholesterol_100g,Sodium_100g,Potassium_100g,Carbohydrates_100g,Protein_100g,Sugar_100g,Dietary_Fiber_100g,Calories_text,Total_Fat_text,Saturated_Fat_text,Trans_Fat_text,Cholesterol_text,Sodium_text,Potassium_text,Carbohydrates_text,Protein_text,Sugar_text,Dietary_Fiber_text,Kids_Meal,Limited_Time_Offer,Regional,Shareable,Combo_Meal
107586,,,2008,Quiznos,Toppings & Ingredients,Buttermilk Ranch,"Buttermilk Ranch, for Side Chopped Salad",,,,,340,35,6,0,25,550,,5,1,3,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107586,Accompanying Item,15262191,2008,Quiznos,Toppings & Ingredients,Buttermilk Ranch,"Buttermilk Ranch, for Side Chopped Salad",,,,,340,35,6,0,25,550,,5,1,3,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107587,,,2008,Quiznos,Toppings & Ingredients,Fat Free Balsamic Vinaigrette,"Fat Free Balsamic Vinaigrette, for Side Chopped Salad",,,,,110,0,0,0,0,1020,,26,0,20,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107587,Accompanying Item,15262191,2008,Quiznos,Toppings & Ingredients,Fat Free Balsamic Vinaigrette,"Fat Free Balsamic Vinaigrette, for Side Chopped Salad",,,,,110,0,0,0,0,1020,,26,0,20,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107588,,,2008,Quiznos,Toppings & Ingredients,"Cheese, for Kidz Turkey & Cheese","Cheese, for Kidz Turkey & Cheese & Kidz Ham & Cheese",,,,,30,25,15,0,5,45,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107588,Accompanying Item,15232071,2008,Quiznos,Toppings & Ingredients,"Cheese, for Kidz Turkey & Cheese","Cheese, for Kidz Turkey & Cheese & Kidz Ham & Cheese",,,,,30,25,15,0,5,45,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107588,Accompanying Item,15232072,2008,Quiznos,Toppings & Ingredients,"Cheese, for Kidz Turkey & Cheese","Cheese, for Kidz Turkey & Cheese & Kidz Ham & Cheese",,,,,30,25,15,0,5,45,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107588,Accompanying Item,15232091,2008,Quiznos,Toppings & Ingredients,"Cheese, for Kidz Turkey & Cheese","Cheese, for Kidz Turkey & Cheese & Kidz Ham & Cheese",,,,,30,25,15,0,5,45,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107588,Accompanying Item,15232092,2008,Quiznos,Toppings & Ingredients,"Cheese, for Kidz Turkey & Cheese","Cheese, for Kidz Turkey & Cheese & Kidz Ham & Cheese",,,,,30,25,15,0,5,45,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107589,,,2008,Quiznos,Toppings & Ingredients,"Ranch Dressing, for Kidz Salad","Ranch Dressing, Kids, for Kidz Salad",,,,,340,35,6,0,25,550,,5,1,3,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107589,Accompanying Item,15242081,2008,Quiznos,Toppings & Ingredients,"Ranch Dressing, for Kidz Salad","Ranch Dressing, Kids, for Kidz Salad",,,,,340,35,6,0,25,550,,5,1,3,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107590,,,2008,Quiznos,Toppings & Ingredients,"Honey Mustard, for Kidz Salad","Honey Mustard, Kids, for Kidz Salad",,,,,490,48,7,5,60,570,,14,1,11,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107590,Accompanying Item,15242081,2008,Quiznos,Toppings & Ingredients,"Honey Mustard, for Kidz Salad","Honey Mustard, Kids, for Kidz Salad",,,,,490,48,7,5,60,570,,14,1,11,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107591,,,2008,Quiznos,Toppings & Ingredients,"Italian, for Kidz Salad","Italian, Kids, for Kidz Salad",,,,,470,36,5,0,0,990,,6,0,5,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107591,Accompanying Item,15242081,2008,Quiznos,Toppings & Ingredients,"Italian, for Kidz Salad","Italian, Kids, for Kidz Salad",,,,,470,36,5,0,0,990,,6,0,5,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107592,,,2008,Red Lobster,Appetizers & Sides,Baked Potato w/ Pico De Gallo Topping,"Baked Potato w/ Pico De Gallo Topping, Sides, LightHouse Menu",,,,,185,2,,,,,,37,,,45,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107593,,,2008,Red Lobster,Entrees,Snow Crab Legs,"Snow Crab Legs, Signature Shellfish",,,,,262,45,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107594,,,2008,Red Lobster,Entrees,"Salmon, Half Portion","Salmon, Half Portion, Fresh Fish; Choice of: Grilled or Broiled",,,,Half Portion,258,12,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107595,,,2008,Red Lobster,Entrees,"Rainbow Trout, Half Portion","Rainbow Trout, Half Portion, Fresh Fish; Choice of: Grilled or Broiled",,,,Half Portion,273,14,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107596,,,2008,Red Lobster,Entrees,"Rainbow Trout, Full Portion","Rainbow Trout, Full Portion, Fresh Fish; Choice of: Grilled or Broiled",,,,Full Portion,512,25,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107597,,,2008,Red Lobster,Entrees,Grilled Chicken Breast,"Grilled Chicken Breast, Other Specialties",,,,,314,8,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107598,,,2008,Red Lobster,Toppings & Ingredients,Large Cocktail Sauce,"Large Cocktail Sauce, Dipping Sauces LightHouse Menu",,,,,87,2,,,,,,17,,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107599,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Parmesan Crusted Artichokes,"Parmesan Crusted Artichokes, Antipasti, Lunch & Dinner",,,,,820,62,18,,,1570,,40,27,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107600,,,2008,Romano's Macaroni Grill,Appetizers & Sides,3 Romanoís Sampler,"3 Romanoís Sampler, Antipasti, Lunch & Dinner",,,,,1640,98,22,,,4000,,126,62,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107601,,,2008,Romano's Macaroni Grill,Appetizers & Sides,"Romanoís Sampler, Fried Calamari","Romanoís Sampler, Fried Calamari, Antipasti, Lunch & Dinner",,,,,670,29,5,,,2060,,59,39,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107602,,,2008,Romano's Macaroni Grill,Appetizers & Sides,"Romanoís Sampler, Fried Mozzarella Only","Romanoís Sampler, Fried Mozzarella Only, Antipasti, Lunch & Dinner",,,,,480,32,10,,,770,,32,15,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107603,,,2008,Romano's Macaroni Grill,Appetizers & Sides,"Romanoís Sampler, Tomato Bruschetta Only","Romanoís Sampler, Tomato Bruschetta Only, Antipasti, Lunch & Dinner",,,,,450,33,5,,,820,,31,8,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107604,,,2008,Romano's Macaroni Grill,Appetizers & Sides,"Romanoís Sampler, Garnish Only","Romanoís Sampler, Garnish Only, Antipasti, Lunch & Dinner",,,,,60,4,1,,,370,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107605,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Shrimp Artichoke Dip,"Shrimp & Artichoke Dip w/ Romano Croutons, Antipasti, Lunch & Dinner",,,,,980,52,24,,,3350,,88,43,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107606,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Tomato Bruschetta,"Tomato Bruschetta, Antipasti, Lunch & Dinner",,,,,1000,70,11,,,1810,,75,17,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107607,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Garlic Mashed Potatoes,"Garlic Mashed Potatoes, Side, Signature Soups & Sides",,,,,280,14,3,,,640,,35,3,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107608,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Grilled Asparagus,"Grilled Asparagus, Side, Signature Soups & Sides",,,,,30,1,0,,,590,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107609,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Romano's Parmesan Chips,"Romano's Parmesan Chips, Side, Signature Soups & Sides",,,,,660,51,11,,,390,,39,8,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107610,,,2008,Romano's Macaroni Grill,Appetizers & Sides,Sauteed Broccoli,"Sauteed Broccoli, Side, Signature Soups & Sides",,,,,260,22,4,,,350,,12,4,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107611,,,2008,Romano's Macaroni Grill,Appetizers & Sides,"Grilled Asparagus, Kids","Grilled Asparagus, Kids Sides, Kids",,,,,40,2,0,,,590,,4,2,,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107612,,,2008,Romano's Macaroni Grill,Appetizers & Sides,"Grilled Broccoli, Kids","Grilled Broccoli, Kids Sides, Kids",,,,,80,3,0,,,320,,11,3,,5,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107613,,,2008,Romano's Macaroni Grill,Desserts,Amaretto Apple Crispetti,"Amaretto Apple Crispetti, Desserts",,,,,1300,45,28,,,570,,218,10,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107614,,,2008,Romano's Macaroni Grill,Desserts,Desserts Ravioli,"Desserts Ravioli, Desserts",,,,,1630,74,33,,,1150,,223,19,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107615,,,2008,Romano's Macaroni Grill,Desserts,Italian Sorbetto,"Italian Sorbetto w/ Biscotti, Desserts",,,,,330,4,2,,,80,,71,2,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107616,,,2008,Romano's Macaroni Grill,Desserts,Lemon Passion,"Lemon Passion, Desserts",,,,,1150,56,29,,,910,,149,17,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107617,,,2008,Romano's Macaroni Grill,Desserts,Three Berry Tiramisu,"Three Berry Tiramisu, Desserts",,,,,930,70,38,,,260,,65,12,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107618,,,2008,Romano's Macaroni Grill,Desserts,New York Cheesecake w/ Caramel Fudge Sauce,"New York Cheesecake w/ Caramel Fudge Sauce, Desserts",,,,,1610,96,54,,,960,,169,21,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107619,,,2008,Romano's Macaroni Grill,Desserts,Vanilla Ice Cream w/ Chocolate Sauce,"Vanilla Ice Cream w/ Chocolate Sauce, Desserts, Kids",,,,1 Scoop,400,23,14,,,100,,43,3,,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107620,,,2008,Romano's Macaroni Grill,Entrees,"Carmelaís Chicken Rigatoni, Lunch","Carmelaís Chicken Rigatoni, Lunch, Pasta Di Prima",,,,,1030,64,27,,,1270,,64,32,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107621,,,2008,Romano's Macaroni Grill,Entrees,"Pasta Milano, Dinner","Pasta Milano, Dinner, Pasta Di Prima",,,,,1120,57,22,,,2110,,108,46,,13,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107622,,,2008,Romano's Macaroni Grill,Entrees,Penne w/ Oven Roasted Chicken,"Penne w/ Oven Roasted Chicken, Pasta Di Prima",,,,,1330,80,21,,,2690,,83,60,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107623,,,2008,Romano's Macaroni Grill,Entrees,"Penne Rustica, Lunch","Penne Rustica, Lunch, Pasta Di Prima",,,,,1300,71,33,,,2900,,76,79,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107624,,,2008,Romano's Macaroni Grill,Entrees,Sizzling Shrimp Scampi,"Sizzling Shrimp Scampi, Pasta Di Prima",,,,,1380,97,44,,,2510,,94,20,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107625,,,2008,Romano's Macaroni Grill,Entrees,"Vodka Rustica, Lunch & Dinner","Vodka Rustica, Lunch & Dinner",,,,,1160,58,24,,,2650,,77,59,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107626,,,2008,Romano's Macaroni Grill,Entrees,"Chicken Cannelloni, Lunch","Chicken Cannelloni, Lunch, Over Stuffed Pasta",,,,,720,39,24,,,2050,,42,49,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107627,,,2008,Romano's Macaroni Grill,Entrees,"Chicken Cannelloni, Dinner","Chicken Cannelloni, Dinner, Over Stuffed Pasta",,,,,1080,58,36,,,3050,,62,73,,4,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107628,,,2008,Romano's Macaroni Grill,Entrees,Marsala Chicken Ravioli,"Marsala Chicken Ravioli, Over Stuffed Pasta",,,,,1300,85,35,,,2100,,55,64,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107629,,,2008,Romano's Macaroni Grill,Entrees,Boursin Filet,"Boursin Filet, Amore De La Grill",,,,,930,63,26,,,2920,,39,52,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107630,,,2008,Romano's Macaroni Grill,Entrees,Chicken Portobello,"Chicken Portobello, Amore De La Grill",,,,,1020,66,11,,,2760,,61,46,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107631,,,2008,Romano's Macaroni Grill,Entrees,Chicken Sorrentino,"Chicken Sorrentino, Amore De La Grill",,,,,1050,46,10,,,1660,,85,72,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107632,,,2008,Romano's Macaroni Grill,Entrees,Grilled Pork Chops,"Grilled Pork Chops, Amore De La Grill",,,,,1940,111,44,,,4980,,93,114,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107633,,,2008,Romano's Macaroni Grill,Entrees,"Grilled Salmon, Teriyaki","Grilled Salmon, Teriyaki, Amore De La Grill",,,,,1230,74,9,,,6590,,79,56,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107634,,,2008,Romano's Macaroni Grill,Entrees,"Pollo Magro, Skinny Chicken","Pollo Magro, Skinny Chicken, Amore De La Grill",,,,,330,5,1,,,770,,29,42,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107635,,,2008,Romano's Macaroni Grill,Entrees,Tuscan Ribeye,"Tuscan Ribeye, Amore De La Grill",,,,,1000,66,23,,,5180,,40,58,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107636,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Stuffed Meatballs w/ Red Sauce, Dinner","Spaghetti & Stuffed Meatballs w/ Red Sauce, Dinner, Clasico Italian",,,,,1760,74,34,,,3420,,196,63,,12,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107637,,,2008,Romano's Macaroni Grill,Entrees,"Veal Marsala, Lunch & Dinner","Veal Marsala, Lunch & Dinner, Clasico Italian",,,,,1320,66,36,,,3160,,132,39,,4,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107638,,,2008,Romano's Macaroni Grill,Entrees,"Veal Parmesan, Lunch & Dinner","Veal Parmesan, Lunch & Dinner, Clasico Italian",,,,,1270,64,44,,,2660,,116,56,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107639,,,2008,Romano's Macaroni Grill,Entrees,Chicken Fingerias Only,"Chicken Fingerias Only, Kids",,,,,650,45,7,,,1790,,39,23,,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107640,,,2008,Romano's Macaroni Grill,Entrees,Grilled Chicken & Broccoli,"Grilled Chicken & Broccoli, Kids",,,,,390,5,2,,,560,,51,33,,6,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107641,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meatballs w/ Tomato Sauce, Kids","Spaghetti & Meatballs w/ Tomato Sauce, Kids",,,,,500,20,8,,,1520,,58,22,,4,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107642,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meatballs w/ Meat Sauce, Kids","Spaghetti & Meatballs w/ Meat Sauce, Kids",,,,,550,24,10,,,1550,,56,27,,4,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107643,,,2008,Romano's Macaroni Grill,Entrees,Pasta Salad,"Pasta Salad, Side, Lunch, Signature Soups & Sides",,,,,460,16,2,,,380,,69,12,,4,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107644,,,2008,Romano's Macaroni Grill,Entrees,"Chicken & Shrimp Scaloppine, Lunch","Chicken & Shrimp Scaloppine, Lunch, Clasico Italian",,,,,1260,89,34,,,3150,,66,38,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107645,,,2008,Romano's Macaroni Grill,Entrees,"Chicken & Shrimp Scaloppine, Dinner","Chicken & Shrimp Scaloppine, Dinner, Clasico Italian",,,,,1380,97,36,,,3410,,68,45,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107646,,,2008,Romano's Macaroni Grill,Entrees,"Eggplant Parmesan, Dinner","Eggplant Parmesan, Dinner, Clasico Italian",,,,,1240,64,36,,,2560,,118,45,,23,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107647,,,2008,Romano's Macaroni Grill,Entrees,"Layers & Layers of Lasagna, Lunch","Layers & Layers of Lasagna, Lunch, Clasico Italian",,,,,890,47,23,,,2250,,61,53,,4,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107648,,,2008,Romano's Macaroni Grill,Entrees,"Layers & Layers of Lasagna, Dinner","Layers & Layers of Lasagna, Dinner, Clasico Italian",,,,,1680,87,41,,,4290,,120,100,,9,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107649,,,2008,Romano's Macaroni Grill,Entrees,"Primo Chicken Parmesan, Lunch","Primo Chicken Parmesan, Lunch, Clasico Italian",,,,,1380,86,29,,,2710,,89,51,,4,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
10765,,,2008,Baskin Robbins,Beverages,"Cappuccino Blast, Caramel, Medium","Cappuccino Blast, Caramel, Medium",24,,fl oz,,720,24,15,5,90,440,,121,10,102,0,106,4,2,0,13,65,,18,1,15,0,,,,,,,,,,,,0,0,0,0,0
107650,,,2008,Romano's Macaroni Grill,Entrees,"Primo Chicken Parmesan, Dinner","Primo Chicken Parmesan, Dinner, Clasico Italian",,,,,2220,148,52,,,4440,,126,90,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107651,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meatballs w/ Tomato Sauce, Lunch","Spaghetti & Meatballs w/ Tomato Sauce, Lunch, Clasico Italian",,,,,1080,63,34,,,3350,,89,40,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107652,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meatballs w/ Tomato Sauce, Dinner","Spaghetti & Meatballs w/ Tomato Sauce, Dinner, Clasico Italian",,,,,1430,81,41,,,4540,,119,56,,11,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107653,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meatballs w/ Meat Sauce, Lunch","Spaghetti & Meatballs w/ Meat Sauce, Lunch, Clasico Italian",,,,,1290,79,39,,,3590,,84,59,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107654,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meatballs w/ Meat Sauce, Dinner","Spaghetti & Meatballs w/ Meat Sauce, Dinner, Clasico Italian",,,,,2430,128,57,,,5290,,207,96,,14,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107655,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meat Sauce, Lunch","Spaghetti & Meat Sauce, Lunch, Clasico Italian",,,,,830,46,25,,,1830,,66,35,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107656,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Meat Sauce, Dinner","Spaghetti & Meat Sauce, Dinner, Clasico Italian",,,,,1110,63,35,,,2380,,87,44,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107657,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Stuffed Meatballs w/ Meat Sauce, Lunch","Spaghetti & Stuffed Meatballs w/ Meat Sauce, Lunch, Clasico Italian",,,,,1060,61,32,,,2570,,73,51,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107658,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Stuffed Meatballs w/ Meat Sauce, Dinner","Spaghetti & Stuffed Meatballs w/ Meat Sauce, Dinner, Clasico Italian",,,,,2080,102,47,,,3770,,191,83,,13,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107659,,,2008,Romano's Macaroni Grill,Entrees,"Spaghetti & Stuffed Meatballs w/ Red Sauce, Lunch","Spaghetti & Stuffed Meatballs w/ Red Sauce, Lunch, Clasico Italian",,,,,900,49,29,,,2460,,79,36,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107660,,,2008,Romano's Macaroni Grill,Fried Potatoes,"Shoestring Fries, Kids","Shoestring Fries, Kids Sides, Kids",,,,,250,15,3,,,690,,27,3,,2,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107661,,,2008,Romano's Macaroni Grill,Pizza,BBQ Chicken Pizza,"BBQ Chicken Pizza, Brick Oven Pizza",,,,Whole Pizza,970,24,14,,,2700,,135,48,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107662,,,2008,Romano's Macaroni Grill,Pizza,Pizza Margherita,"Pizza Margherita, Brick Oven Pizza",,,,Whole Pizza,1010,34,18,,,2070,,123,49,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107663,,,2008,Romano's Macaroni Grill,Pizza,Pesto Chicken Pizza,"Pesto Chicken Pizza, Brick Oven Pizza",,,,Whole Pizza,1940,101,34,,,3000,,163,97,,18,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107664,,,2008,Romano's Macaroni Grill,Pizza,Sicilian Pizza,"Sicilian Pizza, Brick Oven Pizza",,,,Whole Pizza,1450,70,36,,,3520,,124,75,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107665,,,2008,Romano's Macaroni Grill,Pizza,Mona Lisa's Cheese Master Pizza,"Mona Lisa's Cheese Master Pizza, Kids",,,,,840,20,13,,,1870,,120,41,,6,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107666,,,2008,Romano's Macaroni Grill,Pizza,Mona Lisa's Pepperoni Master Pizza,"Mona Lisa's Pepperoni Master Pizza, Kids",,,,,920,27,16,,,2140,,120,44,,6,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0
107667,,,2008,Romano's Macaroni Grill,Salads,Caesar Della Casa w/ Dressing,"Caesar Della Casa w/ Dressing, Insalata Salads, Lunch & Dinner",,,,,260,21,4,,,650,,13,6,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107668,Main Item,154202291,2008,Romano's Macaroni Grill,Salads,Caesar Della Casa,"Caesar Della Casa w/out Dressing, Insalata Salads, Lunch & Dinner",,,,,110,5,2,,,390,,12,6,,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107669,,,2008,Romano's Macaroni Grill,Salads,Chicken Caesar w/ Dressing,"Chicken Caesar w/ Dressing, Insalata Salads, Lunch & Dinner",,,,,920,69,16,,,1660,,24,54,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107670,Main Item,154202292,2008,Romano's Macaroni Grill,Salads,Chicken Caesar,"Chicken Caesar w/out Dressing, Insalata Salads, Lunch & Dinner",,,,,462,20,8,,,890,,20,51,,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107671,Main Item,154202293,2008,Romano's Macaroni Grill,Salads,Chicken Florentine,"Chicken Florentine w/out Dressing, Insalata Salads, Lunch & Dinner",,,,,490,19,3,,,4940,,50,33,,7,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107672,,,2008,Romano's Macaroni Grill,Salads,Garden Della Casa w/ Dressing,"Garden Della Casa w/ Dressing, Insalata Salads, Lunch & Dinner",,,,,240,15,3,,,900,,20,6,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107673,Main Item,154202294,2008,Romano's Macaroni Grill,Salads,Garden Della Casa,"Garden Della Casa w/out Dressing, Insalata Salads, Lunch & Dinner",,,,,130,5,2,,,460,,15,6,,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107674,,,2008,Romano's Macaroni Grill,Salads,Insalata Blu w/ Dressing,"Insalata Blu w/ Dressing, Insalata Salads, Lunch & Dinner",,,,,640,53,14,,,1590,,13,18,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107675,Main Item,154202295,2008,Romano's Macaroni Grill,Salads,Insalata Blu,"Insalata Blu w/out Dressings, Insalata Salads, Lunch & Dinner",,,,,440,36,12,,,970,,9,18,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107676,,,2008,Romano's Macaroni Grill,Salads,Insalata Blu w/ Chicken & Dressing,"Insalata Blu w/ Chicken & Dressing, Insalata Salads, Lunch & Dinner",,,,,760,56,15,,,1650,,13,41,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107677,Main Item,154202296,2008,Romano's Macaroni Grill,Salads,Insalata Blu w/ Chicken,"Insalata Blu w/ Chicken w/out Dressing, Insalata Salads, Lunch & Dinner",,,,,570,38,12,,,1020,,9,41,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107678,,,2008,Romano's Macaroni Grill,Salads,Insalata Blu w/ Steak & Dressing,"Insalata Blu w/ Steak & Dressing, Insalata Salads, Lunch & Dinner",,,,,830,62,18,,,1950,,13,48,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107679,Main Item,154202297,2008,Romano's Macaroni Grill,Salads,Insalata Blu w/ Steak,"Insalata Blu w/ Steak w/out Dressing, Insalata Salads, Lunch & Dinner",,,,,640,44,15,,,1320,,9,48,,5,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
107680,,,2008,Romano's Macaroni Grill,Salads,"Mozzarella Alla Caprese, Half Order","Mozzarella Alla Caprese, Half Order, Insalata Salads, Lunch & Dinner",,,,3 Each,260,21,7,,,410,,5,11,,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
