item_id,year,item_name,item_description
27628,2010,"Strawberry Limeade, Large","Strawberry Limeade, Large, Limeades, 32 oz"
27629,2010,"Strawberry Limeade, Route 44","Strawberry Limeade, Route 44, Limeades, 44 oz"
2763,2010,Chicken Cheddar Quesadilla,"Chicken Cheddar Quesadilla, Quesadillas"
2764,2010,Spicy Jack Chicken Quesadilla,"Spicy Jack Chicken Quesadilla, Quesadillas"
27640,2010,Chicken Teriyaki Bowl,"Chicken Teriyaki Bowl, Healthy Dining"
27645,2010,"Powerade Mountain Blast, Wacky Pack","Powerade Mountain Blast, Wacky Pack, 12 oz, Powerade Drinks & Slushes"
27646,2010,"Powerade Mountain Blast, Small","Powerade Mountain Blast, Small, 14 oz, Powerade Drinks & Slushes"
27647,2010,"Powerade Mountain Blast, Medium","Powerade Mountain Blast, Medium, 20 oz, Powerade Drinks & Slushes"
27648,2010,"Powerade Mountain Blast, Large","Powerade Mountain Blast, Large, 32 oz, Powerade Drinks & Slushes"
27649,2010,"Powerade Mountain Blast, Route 44","Powerade Mountain Blast, Route 44, 44 oz, Powerade Drinks & Slushes"
27651,2010,"Powerade Mountain Blast Slush, Wacky Pack","Powerade Mountain Blast Slush, Wacky Pack, 12 oz, Powerade Drinks & Slushes"
27652,2010,"Powerade Mountain Blast Slush, Small","Powerade Mountain Blast Slush, Small, 14 oz, Powerade Drinks & Slushes"
27653,2010,"Powerade Mountain Blast Slush, Medium","Powerade Mountain Blast Slush, Medium, 20 oz, Powerade Drinks & Slushes"
27654,2010,"Powerade Mountain Blast Slush, Large","Powerade Mountain Blast Slush, Large, 32 oz, Powerade Drinks & Slushes"
27655,2010,"Powerade Mountain Blast Slush, Route 44","Powerade Mountain Blast Slush, Route 44, 44 oz, Powerade Drinks & Slushes"
27656,2010,"Ocean Water, Wacky Pack","Ocean Water, Wacky Pack, Ocean Water, 12 oz"
27657,2010,"Ocean Water, Small","Ocean Water, Small, Ocean Water, 14 oz"
27658,2010,"Ocean Water, Medium","Ocean Water, Medium, Ocean Water, 20 oz"
27659,2010,"Ocean Water, Large","Ocean Water, Large, Ocean Water, 32 oz"
27660,2010,"Ocean Water, Route 44","Ocean Water, Route 44, Ocean Water, 44 oz"
27662,2010,"Powerade, Wacky Pack","Powerade, Wacky Pack, Small, Add In Flavors & Toppings"
27663,2010,"Powerade, Medium","Powerade, Medium, Add In Flavors & Toppings"
27664,2010,"Powerade, Large","Powerade, Large, Add In Flavors & Toppings"
27665,2010,"Powerade, Route 44","Powerade, Route 44, Add In Flavors & Toppings"
27667,2010,"Vanilla, Wacky Pack","Vanilla, Wacky Pack, Small, Add In Flavors & Toppings"
27668,2010,"Vanilla, Medium","Vanilla, Medium, Add In Flavors & Toppings"
27669,2010,"Vanilla, Large","Vanilla, Large, Add In Flavors & Toppings"
2767,2010,Chicken Quesadilla,"Chicken Quesadilla, Specialties"
27670,2010,"Vanilla, Route 44","Vanilla, Route 44, Add In Flavors & Toppings"
27676,2010,"Chocolate Topping, Wacky Pack","Chocolate Topping, Wacky Pack, Small, Add In Flavors & Toppings"
27677,2010,"Chocolate Topping, Medium","Chocolate Topping, Medium, Add In Flavors & Toppings"
27678,2010,"Chocolate Topping, Large","Chocolate Topping, Large, Add In Flavors & Toppings"
27679,2010,"Chocolate Topping, Route 44","Chocolate Topping, Route 44, Add In Flavors & Toppings"
2768,2010,Steak Quesadilla,"Steak Quesadilla, Specialties"
27681,2010,"Cherry, Wacky Pack","Cherry, Wacky Pack, Small, Add In Flavors & Toppings"
27682,2010,"Cherry, Medium","Cherry, Medium, Add In Flavors & Toppings"
27683,2010,"Cherry, Large","Cherry, Large, Add In Flavors & Toppings"
27684,2010,"Cherry, Route 44","Cherry, Route 44, Add In Flavors & Toppings"
27686,2010,"Lo Cal Diet Cherry, Wacky Pack","Lo Cal Diet Cherry, Wacky Pack, Small, Add In Flavors & Toppings"
27687,2010,"Lo Cal Diet Cherry, Medium","Lo Cal Diet Cherry, Medium, Add In Flavors & Toppings"
27688,2010,"Lo Cal Diet Cherry, Large","Lo Cal Diet Cherry, Large, Add In Flavors & Toppings"
27689,2010,"Lo Cal Diet Cherry, Route 44","Lo Cal Diet Cherry, Route 44, Add In Flavors & Toppings"
27690,2010,"American Cheese, Slice","American Cheese, Slice, Condiments"
27698,2010,"Grape, Wacky Pack","Grape, Wacky Pack, Small, Add In Flavors & Toppings"
27699,2010,"Grape, Medium","Grape, Medium, Add In Flavors & Toppings"
27700,2010,"Grape, Large","Grape, Large, Add In Flavors & Toppings"
27701,2010,"Grape, Route 44","Grape, Route 44, Add In Flavors & Toppings"
27703,2010,"Green Apple, Wacky Pack","Green Apple, Wacky Pack, Small, Add In Flavors & Toppings"
27704,2010,"Green Apple, Medium","Green Apple, Medium, Add In Flavors & Toppings"
27705,2010,"Side Salad, Salads","Side Salad, Salads"
27706,2010,"Green Apple, Large","Green Apple, Large, Add In Flavors & Toppings"
27707,2010,"Green Apple, Route 44","Green Apple, Route 44, Add In Flavors & Toppings"
27708,2010,"Orange, Wacky Pack","Orange, Wacky Pack, Small, Add In Flavors & Toppings"
2771,2010,Tostada,"Tostada, Value Menu"
27710,2010,"Orange, Medium","Orange, Medium, Add In Flavors & Toppings"
27711,2010,"Orange, Large","Orange, Large, Add In Flavors & Toppings"
27712,2010,"Orange, Route 44","Orange, Route 44, Add In Flavors & Toppings"
27713,2010,"Minute Maid Orange Juice NTC, Kid's","Minute Maid Orange Juice NTC, Kid's, Beverages"
27721,2010,"Blue Coconut, Wacky Pack","Blue Coconut, Wacky Pack, Small, Add In Flavors & Toppings"
27722,2010,"Blue Coconut, Medium","Blue Coconut, Medium, Add In Flavors & Toppings"
27723,2010,"Blue Coconut, Large","Blue Coconut, Large, Add In Flavors & Toppings"
27724,2010,"Blue Coconut, Route 44","Blue Coconut, Route 44, Add In Flavors & Toppings"
2773,2010,Meximelt,"Meximelt, Specialties"
27738,2010,"Watermelon, Wacky Pack","Watermelon, Wacky Pack, Small, Add In Flavors & Toppings"
27739,2010,"Watermelon, Medium","Watermelon, Medium, Add In Flavors & Toppings"
27740,2010,"Watermelon, Large","Watermelon, Large, Add In Flavors & Toppings"
27741,2010,"Watermelon, Route 44","Watermelon, Route 44, Add In Flavors & Toppings"
27746,2010,"Fresh Lemon Add In, Wacky Pack","Fresh Lemon Add In, Wacky Pack, Small, Add In Flavors & Toppings"
27747,2010,"Fresh Lemon Add In, Medium","Fresh Lemon Add In, Medium, Add In Flavors & Toppings"
27748,2010,"Fresh Lemon Add In, Large","Fresh Lemon Add In, Large, Add In Flavors & Toppings"
27749,2010,"Fresh Lemon Add In, Route 44","Fresh Lemon Add In, Route 44, Add In Flavors & Toppings"
27751,2010,"Fresh Lime Add In, Wacky Pack","Fresh Lime Add In, Wacky Pack, Small, Add In Flavors & Toppings"
27752,2010,"Fresh Lime Add In, Medium","Fresh Lime Add In, Medium, Add In Flavors & Toppings"
27753,2010,"Fresh Lime Add In, Large","Fresh Lime Add In, Large, Add In Flavors & Toppings"
27754,2010,"Fresh Lime Add In, Route 44","Fresh Lime Add In, Route 44, Add In Flavors & Toppings"
27758,2010,Roast Beef on Flatbread,"Roast Beef on Flatbread w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers on Flatbread, Flatbread Sandwiches w/ 8 Grams of Fat or Less"
27759,2010,6 Inch Veggie Patty,"6 Inch Veggie Patty w/ Lettuce, Tomatoes, Onions, Green Peppers & Cucumbers on 9 Grain Wheat Bread, 6 Inch Limited Time Offer & Regional Subs"
27760,2010,"Strawberry Topping, Wacky Pack","Strawberry Topping, Wacky Pack, Small, Add In Flavors & Toppings"
27761,2010,"Strawberry Topping, Medium","Strawberry Topping, Medium, Add In Flavors & Toppings"
27762,2010,"Strawberry Topping, Large","Strawberry Topping, Large, Add In Flavors & Toppings"
27765,2010,"Strawberry Topping, Route 44","Strawberry Topping, Route 44, Add In Flavors & Toppings"
27766,2010,"Pineapple Topping, Wacky Pack","Pineapple Topping, Wacky Pack, Small, Add In Flavors & Toppings"
27767,2010,"Pineapple Topping, Medium","Pineapple Topping, Medium, Add In Flavors & Toppings"
27768,2010,"Pineapple Topping, Large","Pineapple Topping, Large, Add In Flavors & Toppings"
27769,2010,"Pineapple Topping, Route 44","Pineapple Topping, Route 44, Add In Flavors & Toppings"
2777,2010,Mexican Pizza,"Mexican Pizza, Specialties"
2778,2010,"Enchirito, Beef","Enchirito, Beef, Specialties"
27786,2010,Chicken Breast Sandwich,"Chicken Breast Sandwich, Singles, Sandwiches"
27787,2010,Gourmet Seasoned Croutons,"Gourmet Seasoned Croutons, Jack's Ultimate Salads"
2779,2010,"Enchirito, Chicken","Enchirito, Chicken, Specialties"
278,2010,Spicy Chick'n Crisp Sandwich w/ Mayo,"Spicy Chick'n Crisp Sandwich w/ Mayo, Chicken, Fish, Veggie"
2780,2010,"Enchirito, Steak","Enchirito, Steak, Specialties"
27803,2010,Peppercorn Mayo,"Peppercorn Mayo, Substitute Sauces"
27805,2010,"Minute Maid Cranberry Juice Add In, Wacky Pack","Minute Maid Cranberry Juice Add In, Wacky Pack, Small, Add In Flavors & Toppings"
27806,2010,"Minute Maid Cranberry Juice Add In, Medium","Minute Maid Cranberry Juice Add In, Medium, Add In Flavors & Toppings"
27807,2010,"Minute Maid Cranberry Juice Add In, Large","Minute Maid Cranberry Juice Add In, Large, Add In Flavors & Toppings"
27808,2010,"Minute Maid Cranberry Juice Add In, Route 44","Minute Maid Cranberry Juice Add In, Route 44, Add In Flavors & Toppings"
27809,2010,Mustard,"Mustard, Condiments"
2781,2010,Crunchwrap Supreme,"Crunchwrap Supreme, Specialties"
27810,2010,Mayonnaise,"Mayonnaise, Condiments"
27811,2010,Ketchup,"Ketchup, Condiments"
27812,2010,Marinara Sauce,"Marinara Sauce, Condiments"
27813,2010,Picante Sauce,"Picante Sauce, Condiments"
27823,2010,Light Mayonnaise,"Light Mayonnaise, for 6 Inch Sub or Flatbread, Sandwich Condiments"
27824,2010,Mayonnaise,"Mayonnaise, for 6 Inch Sub or Flatbread, Sandwich Condiments"
27825,2010,"Red Wine Vinaigrette, Fat Free","Red Wine Vinaigrette, Fat Free, for 6 Inch Sub or Flatbread, Sandwich Condiments"
27839,2010,Ketchup,"Ketchup, Substitute Sauces"
27843,2010,Guacamole,"Guacamole, Salsas & More"
27851,2010,Chicken Tostada Salad,"Chicken Tostada Salad w/out Dressing & Shell, Bowls & Salads"
27860,2010,Large Creamy Cilantro Dressing,"Large Creamy Cilantro Dressing, Dressings"
27861,2010,"Light Creamy Cilantro, 1 Packet","Light Creamy Cilantro, Dressings, 1 Packet"
27863,2010,Bacon,"Bacon, Sandwich Alterations"
27870,2010,Crunchy Chicken Taco,"Crunchy Chicken Taco, Mexican Favorites"
27874,2010,Mashed Potatoes,"Mashed Potatoes, Sides, Small Sides"
27876,2010,Ketchup,"Ketchup, 1 Tbsp, Chicago, Cincinnati, Columbus, Detroit, Louisville, Minneapolis, Nashville, New York, New Jersey & NE Ohio Regions, Condiments"
27891,2010,"Chicken Finger Plate, Large","Chicken Finger Plate, Large w/ Chicken Fingerz, Cole Slaw, Crinkle Fries Seasoning Salt & Texas Toast"
27897,2010,Bacon Sandwich on a Bun,"Bacon Sandwich on a Bun, Breakfast"
2790,2010,Mayonnaise,"Mayonnaise, Have It Your Way Options, 1 Packet"
27915,2010,Grape Jelly,"Grape Jelly, 1 Container, New York, Indianapolis, Minneapolis, Louisville & Chicago Regions, Condiments, Breakfast"
27916,2010,Maple Syrup,"Maple Syrup, 1 Container, Condiments, Breakfast"
27917,2010,Butter,"Butter, Condiments, Breakfast"
27918,2010,Strawberry Jam,"Strawberry Jam, 1 Container, Chicago, New York, Indianapolis & Louisville Regions, Condiments, Breakfast"
27926,2010,"Onion Rings, Sack","Onion Rings, Sack, New Jersey Region, Sides"
27945,2010,Fat Free Honey Mustard Sauce,"Fat Free Honey Mustard Sauce, 1 Container, Sides"
27952,2010,Tartar Sauce,"Tartar Sauce, 1 Container, Chicago, Minneapolis & New Jersey Regions, Sides"
27955,2010,"BBQ Sauce, Packet","BBQ Sauce, 1 Packet, Condiments"
27956,2010,"Hot Sauce, 1 Packet","Hot Sauce, 1 Packet, Condiments"
27957,2010,"Lemon Juice, 1 Packet","Lemon Juice, 1 Packet, Condiments"
27958,2010,"Mayonnaise, 1 Packet","Mayonnaise, 1 Packet, Condiment"
27959,2010,"Mustard, 1 Packet","Mustard, 1 Packet, Columbus, Detroit, Minneapolis, Nashville, NE Ohio, New Jersey & New York Regions, Condiments"
27960,2010,"Mustard, Dusseldorf","Mustard, Dusseldorf, 1 Packet, Chicago, Cincinnati, Louisville & Nashville Regions, Condiments"
27966,2010,"Iced Tea, Sweetened w/ Lemon, Kid's","Iced Tea, Sweetened w/ Lemon, Kid's, Beverages"
27969,2010,"Iced Tea, Unsweetened, Kid's","Iced Tea, Unsweetened, Kid's, Beverages"
27987,2010,"Reduced Fat Sour Cream, Side","Reduced Fat Sour Cream, Side, Specialties"
27988,2010,"Reduced Fat Plain Cream Cheese, 2 oz","Reduced Fat Plain Cream Cheese, 2 oz, Flavorful Cream Cheese Spreads"
27989,2010,Whole Grain Baguette,"Whole Grain Baguette, Artisan Breads, From Our Bakery"
2799,2010,Mayonnaise,"Mayonnaise, Build Your Own Spreads"
280,2010,Original Chicken Club Sandwich,"Original Chicken Club Sandwich, Burgers & Sandwiches, Chicken, Fish, Veggie"
28000,2010,Half & Half,"Half & Half, Beverages"
28001,2010,Vita Fresh Orange Juice Box,"Vita Fresh Orange Juice Box, Beverages"
28002,2010,"Minute Maid Raspberry Lemonade, Kid's","Minute Maid Raspberry Lemonade, Kid's, Beverages"
28003,2010,Minute Maid Apple Juice Box,"Minute Maid Apple Juice Box, Beverages"
28004,2010,"Hi-C Flashing Fruit Punch, Kid's","Hi-C Flashing Fruit Punch, Kid's, Beverages"
28005,2010,"Hi-C Orange Lavaburst, Kid's","Hi-C Orange Lavaburst, Kid's, Beverages"
28019,2010,"Hi-C Poppin' Pink Lemonade Pink, Kid's","Hi-C Poppin' Pink Lemonade Pink, Kid's, Beverages"
28020,2010,"Barq's Red Cream Soda, Kid's","Barq's Red Cream Soda, Kid's, Beverages"
28021,2010,"Barq's Root Beer, Kid's","Barq's Root Beer, Kid's, Beverages"
28024,2010,"Coca-Cola Classic, Kid's","Coca-Cola Classic, Kid's, Beverages"
28025,2010,"Coke Zero, Kid's","Coke Zero, Kid's, Beverages"
28026,2010,"Diet Coke, Kid's","Diet Coke, Kid's, Beverages"
28027,2010,"Diet Coke, Caffeine Free, Kid's","Diet Coke, Caffeine Free, Kid's, Beverages"
28028,2010,"Fanta Grape Soda, Kid's","Fanta Grape Soda, Kid's, Beverages"
28029,2010,"Fanta Orange Soda, Kid's","Fanta Orange Soda, Kid's, Beverages"
28030,2010,"Fanta Strawberry Soda, Kid's","Fanta Strawberry Soda, Kid's, Beverages"
28031,2010,"Pibb Xtra, Kid's","Pibb Xtra, Kid's, Beverages"
28033,2010,"Powerade Mountain Blast, Kid's","Powerade Mountain Blast, Kid's, Beverages"
28034,2010,"Sprite, Kid's","Sprite, Kid's, Beverages"
28035,2010,"Vault, Kid's","Vault, Kid's, Beverages"
28036,2010,"Crave Cooler Coke, Kid's","Crave Cooler Coke, Kid's, Beverages"
28037,2010,"Crave Cooler Fanta Wild Cherry, Kid's","Crave Cooler Fanta Wild Cherry, Kid's, Beverages"
28038,2010,"Chocolate Shake, Chicago Region, Kid's","Chocolate Shake, Chicago Region, Kid's, Beverages"
28047,2010,"Strawberry Shake, Chicago Region, Kid's","Strawberry Shake, Chicago Region, Kid's, Beverages"
28048,2010,"Chocolate Shake, Cincinnati Region, Kid's","Chocolate Shake, Cincinnati Region, Kid's, Beverages"
28049,2010,"Vanilla Shake, Cincinnati Region, Kid's","Vanilla Shake, Cincinnati Region, Kid's, Beverages"
28050,2010,"Strawberry Shake, Cincinnati Region, Kid's","Strawberry Shake, Cincinnati Region, Kid's, Beverages"
28053,2010,"Vanilla Shake, Columbus Region, Kid's","Vanilla Shake, Columbus Region, Kid's, Beverages"
28054,2010,"Strawberry Shake, Columbus Region, Kid's","Strawberry Shake, Columbus Region, Kid's, Beverages"
28055,2010,"Chocolate Shake, Indianapolis Region, Kid's","Chocolate Shake, Indianapolis Region, Kid's, Beverages"
28056,2010,"Chocolate Shake, Louisville Region, Kid's","Chocolate Shake, Louisville Region, Kid's, Beverages"
28057,2010,"Chocolate Shake, Minneapolis Region, Kid's","Chocolate Shake, Minneapolis Region, Kid's"
28058,2010,"Chocolate Shake, Nashville Region, Kid's","Chocolate Shake, Nashville Region, Kid's, Beverages"
28061,2010,Chicken Finger Sandwich Meal Deal,"Chicken Finger Sandwich Meal Deal w/ Chicken Fingerz, Crinkle Fries, Green Leaf Lettuce, Seasoning Salt, Toasted Brioche Bun & Zax Sauce w/out Drink; Choice of Adding: Drink"
28066,2010,Grilled Chicken Sandwich Meal Deal,"Grilled Chicken Sandwich Meal Deal w/ Crinkle Fries, Green Leaf Lettuce, Honey Mustard Dressing, Regular Grilled Fillet, Seasoning Salt & Toasted Brioche Bun w/out Drink; Choice of Adding: Drink"
28067,2010,Kickin' Chicken Sandwich Meal Deal,"Kickin' Chicken Sandwich Meal Deal w/ Chicken Fingerz, Crinkle Fries, Ranch Dressing, Seasoning Salt, Texas Toast & Tongue Torch Sauce w/out Drink; Choice of Adding: Drink"
28072,2010,"Chocolate Shake, New Jersey Region, Kid's","Chocolate Shake, New Jersey Region, Kid's, Beverages"
28073,2010,"Vanilla Shake, New Jersey Region, Kid's","Vanilla Shake, New Jersey Region, Kid's, Beverages"
28074,2010,"Chocolate Shake, St Louis Region, Kid's","Chocolate Shake, St Louis Region, Kid's, Beverages"
28075,2010,Homemade Chicken Salad,"Homemade Chicken Salad, Build Your Own Meats"
28077,2010,Extra Virgin Olive Oil,"Extra Virgin Olive Oil, Build Your Own Spreads"
28082,2010,"American†Potato†Salad, Sides","American†Potato†Salad, Sides & More"
28083,2010,"Italian†Pasta†Salad, Sides & More","Italian†Pasta†Salad, Sides & More"
28085,2010,Tuna Pasta Salad,"Tuna Pasta Salad, Homemade Recipes"
28086,2010,"Roasted Red Pepper Hummus, Sides & More","Roasted Red Pepper Hummus, Sides & More"
2809,2010,Buttermilk Ranch Dressing,"Buttermilk Ranch Dressing, for Chopped Turkey Club Salad, Market Fresh Chopped Salads"
28090,2010,"Wings & Things, Large","Wings & Things, Large w/ Chicken Fingerz, Celery Sticks, Chicken Wings, Crinkle Fries, Seasoning Salt & Texas Toast"
28097,2010,Wings & Things,"Wings & Things w/ Celery Sticks, Chicken Fingerz, Chicken Wings, Crinkle Fries, Seasoning Salt & Texas Toast"
2810,2010,Balsamic Vinaigrette Dressing,"Balsamic Vinaigrette Dressing, for Chopped Italian Salad, Market Fresh Chopped Salads"
2811,2010,Dijon Honey Mustard Dressing,"Dijon Honey Mustard Dressing, for Chopped Farmhouse Chicken Salad, Market Fresh Chopped Salads"
28124,2010,American Cheese Jr,"American Cheese J, Sandwich Components"
28125,2010,Ranch Sauce,"Ranch Sauce, Sandwich Components"
28170,2010,Cinnamon Chip Scone,"Cinnamon Chip Scone, Scones, From Our Bakery"
282,2010,Tendergrill Chicken Sandwich w/ Mayo,"Tendergrill Chicken Sandwich w/ Mayo, Chicken, Fish, Veggie"
28202,2010,"Feast Pizzas, Small","Feast Pizzas, Small, Amount for Entire Pizza; Choice of: America's Favorite, Deluxe, Bacon Cheeseburger, ExtravaganZZa, MeatZZa, or Ultimate Pepperoni"
28211,2010,"Feast Pizzas, Medium","Feast Pizzas, Medium, Amount for Entire Pizza; Choice of: America's Favorite, Deluxe, Bacon Cheeseburger, ExtravaganZZa, MeatZZa, or Ultimate Pepperoni"
28212,2010,"Feast Pizzas, Large","Feast Pizzas, Large, Amount for Entire Pizza; Choice of: America's Favorite, Deluxe, Bacon Cheeseburger, ExtravaganZZa, MeatZZa, or Ultimate Pepperoni"
28215,2010,"Feast Pizzas, Extra Large","Feast Pizzas, Extra Large, Amount for Entire Pizza; Choice of: America's Favorite, Deluxe, Bacon Cheeseburger, ExtravaganZZa, MeatZZa, or Ultimate Pepperoni"
28219,2010,"Domino's American Legends, Small","Domino's American Legends, Small, Amount for Entire Pizza; Choice of: Cali Chicken Bacon Ranch, BBQ Chicken, Buffalo Chicken, Fiery Hawaiian, Honolulu Hawaiian, Philly Cheese Steak or Pacific Veggie"
28222,2010,"Domino's American Legends, Medium","Domino's American Legends, Medium, Amount for Entire Pizza; Choice of: Cali Chicken Bacon Ranch, BBQ Chicken, Buffalo Chicken, Fiery Hawaiian, Honolulu Hawaiian, Philly Cheese Steak or Pacific Veggie"
28225,2010,"Domino's American Legends, Large","Domino's American Legends, Large, Amount for Entire Pizza; Choice of: Cali Chicken Bacon Ranch, BBQ Chicken, Buffalo Chicken, Fiery Hawaiian, Honolulu Hawaiian, Philly Cheese Steak or Pacific Veggie"
28227,2010,"Domino's American Legends, Extra Large","Domino's American Legends, Extra Large, Amount for Entire Pizza; Choice of: Cali Chicken Bacon Ranch, BBQ Chicken, Buffalo Chicken, Fiery Hawaiian, Honolulu Hawaiian, Philly Cheese Steak or Pacific Veggie"
28228,2010,"Vegetarian Creamy Tomato, 8 oz","Vegetarian Creamy Tomato Soup, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
28230,2010,"French Onion, 8 oz","French Onion Soup w/out Cheese & Croutons, 8 oz, You Pick Two Menu, Soups & More, From Our Cafe"
28231,2010,"Dominoís Bread Bowl Pasta, In Bread Bowl","Dominoís Bread Bowl Pasta, In Bread Bowl, Amount for Entire Order; Choice of: Three Cheese Mac-N-Cheese, Italian Sausage Marinara, Chicken Alfredo, Chicken Carbonara or Pasta Primavera"
28238,2010,"Dominoís Bread Bowl Pasta, Build Your Own","Dominoís Bread Bowl Pasta, Build Your Own, Amount for Entire Order; Choice of: Three Cheese Mac-N-Cheese, Italian Sausage Marinara, Chicken Alfredo, Chicken Carbonara or Pasta Primavera"
28239,2010,"Dominoís Bread Bowl Pasta, In Tin","Dominoís Bread Bowl Pasta, In Tin, Amount for Entire Order; Choice of: Three Cheese Mac-N-Cheese, Italian Sausage Marinara, Chicken Alfredo, Chicken Carbonara or Pasta Primavera"
2826,2010,Ken's Light Italian Dressing,"Ken's Light Italian Dressing, BK Salad Collection, 2 oz"
28263,2010,Tartar Sauce,"Tartar Sauce, Condiments"
28264,2010,Ketchup,"Ketchup, Condiments"
28266,2010,Dipping Cups,"Dipping Cups, Sides; Choice of: Blue Cheese, Garlic, Hot, Italian, Marinara, Parmesan Peppercorn, Ranch or Sweet Icing"
2827,2010,Ken's Ranch Dressing,"Ken's Ranch Dressing, BK Salad Collection, 2 oz"
2828,2010,"Ken's Creamy Caesar Dressing, 2 oz","Ken's Creamy Caesar Dressing, BK Salad Collection, 2 oz"
28281,2010,Cashew,"Cashew, Toppings"
28282,2010,Buffalo Wings,"Buffalo Wings, Sides; Choice of: Hot or BBQ Sauce"
28284,2010,"Vegetarian Creamy Tomato, 12 oz","Vegetarian Creamy Tomato Soup, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
28286,2010,"French Onion, 12 oz","French Onion Soup w/out Cheese & Croutons, 12 oz, You Pick Two Menu, Soups & More, From Our Cafe"
28289,2010,Mashed Potatoes,"Mashed Potatoes, Sides"
2829,2010,"Ken's Honey Mustard Dressing, 2 oz","Ken's Honey Mustard Dressing, BK Salad Collection, 2 oz"
2830,2010,Blue Cheese Dressing,"Blue Cheese Dressing, Dressings & Sauces"
2831,2010,Fat Free Italian Dressing,"Fat Free Italian Dressing, Dressings & Sauces"
28315,2010,Mint,"Mint, Toppings"
28325,2010,Chocolate Chip Cookie Dough,"Chocolate Chip Cookie Dough, Toppings"
28327,2010,Culver's Hot Caramel,"Culver's Hot Caramel, Toppings"
28328,2010,Culver's Hot Fudge,"Culver's Hot Fudge, Toppings"
2833,2010,Honey Mustard Dressing,"Honey Mustard Dressing, Dressings & Sauces"
28334,2010,Oreo Cookie Crumbs,"Oreo Cookie Crumbs, Toppings"
2834,2010,Ranch Dressing,"Ranch Dressing, Dressings & Sauces"
2835,2010,Thousand Island Dressing,"Thousand Island Dressing, Dressings & Sauces"
2836,2010,House Dressing,"House Dressing, Salad Dressings"
2837,2010,Blue Cheese Dressing,"Blue Cheese Dressing, Salad Dressings"
2839,2010,Low Fat Balsamic Vinaigrette,"Low Fat Balsamic Vinaigrette, Salad Dressings"
284,2010,Tendercrisp Chicken Sandwich w/ Mayo,"Tendercrisp Chicken Sandwich w/ Mayo, Chicken, Fish, Veggie"
2840,2010,Blue Cheese Dressing,"Blue Cheese Dressing, Dressings & Sauces, 29 g"
2841,2010,Caesar Dressing,"Caesar Dressing, Dressings & Sauces, 29 g"
2842,2010,Spicy Dressing,"Spicy Dressing, Dressings & Sauces, 29 g"
2843,2010,Buttermilk Ranch Dressing,"Buttermilk Ranch Dressing, Dressings & Sauces, 30 g"
28436,2010,Ciabatta,"Ciabatta, Artisan Breads, From Our Bakery"
2844,2010,Light Italian Dressing,"Light Italian Dressing, Dressings & Sauces, 32 g"
2845,2010,Thousand Island Dressing,"Thousand Island Dressing, Dressings & Sauces, 30 g"
2846,2010,Fat Free Honey Mustard Dressing,"Fat Free Honey Mustard Dressing, Dressings & Sauces, 35 g"
2847,2010,Reduced Fat Berry Balsamic Vinaigrette,"Reduced Fat Berry Balsamic Vinaigrette, Dressings & Sauces, 37 g"
2848,2010,"Bleu Cheese, Fancy, Chunky","Bleu Cheese, Fancy, Chunky, Salad Dressings"
2850,2010,French,"French, Salad Dressings"
28500,2010,Zaxby's Club Sandwich Basket,"Zaxby's Club Sandwich Basket w/ American Cheese Slices, Bacon, Chicken Fingerz, Crinkle Fries, Green Leaf Lettuce, Mayonnaise, Pickles, Seasoning Salt, Texas Toast & Tomato Slices"
28501,2010,4 Original French Toast Sticks,4 Original French Toast Sticks
2851,2010,"French, Reduced Calorie","French, Reduced Calorie, Salad Dressing"
2852,2010,"Ranch, Buttermilk","Ranch, Buttermilk, Salad Dressings"
2854,2010,Raspberry Vinaigrette Reduced Calorie,"Raspberry Vinaigrette Reduced Calorie, Salad Dressings"
2855,2010,Sesame Ginger Dressing,"Sesame Ginger Dressing, Salad Dressings"
2856,2010,Thousand Island,"Thousand Island, Salad Dressings"
287,2010,Charbroiled Chicken Club Sandwich,"Charbroiled Chicken Club Sandwich, Chicken & Other Choices"
2871,2010,"Ranch, 1 Packet","Ranch, Dressings, 1 Packet"
2872,2010,"Thousand Island, 1 Packet","Thousand Island, Dressings, 1 Packet"
2873,2010,"Light Italian, 1 Packet","Light Italian, Dressings, 1 Packet"
2875,2010,Bacon Ranch Dressing,"Bacon Ranch Dressing, Jack's Ultimate Salads"
288,2010,Charbroiled Santa Fe Chicken Sandwich,"Charbroiled Santa Fe Chicken Sandwich, Chicken & Other Choices"
2883,2010,1000 Island Dressing,"1000 Island Dressing, Dressings"
2884,2010,Blue Cheese Dressing,"Blue Cheese Dressing, Dressings"
2888,2010,Low Fat Ranch Dressing,"Low Fat Ranch Dressing, Dressings"
2889,2010,Leo's Fat Free Italian Dressing,"Leo's Fat Free Italian Dressing, Dressings"
289,2010,Charbroiled BBQ Chicken Sandwich,"Charbroiled BBQ Chicken Sandwich, Chicken & Other Choices"
2892,2010,Newman's Own Creamy Southwest Dressing,"Newman's Own Creamy Southwest Dressing, Salad Dressings"
2893,2010,Newman's Own Creamy Caesar Dressing,"Newman's Own Creamy Caesar Dressing, Salad Dressings"
2894,2010,Newman's Own Low Fat Balsamic Vinaigrette,"Newman's Own Low Fat Balsamic Vinaigrette, Salad Dressings"
