item_id,year,item_name,item_description
22138,2013,Rock Lobster Tail,"Rock Lobster Tail, Lobster & Crab, Lunch & Dinner"
22142,2013,Rockzilla,"Rockzilla, Lobster & Crab, Lunch & Dinner"
22143,2013,1 lb Snow Crab Legs,"1 lb Snow Crab Legs, Lobster & Crab, Lunch & Dinner"
22146,2013,Buffalo Chicken Wings,"Buffalo Chicken Wings, Seaside Starter, Lunch & Dinner, Tabletop Book Menu"
22147,2013,Crispy Calamari & Vegetables,"Crispy Calamari & Vegetables, Seaside Starters, Lunch & Dinner"
22149,2013,Clam Strips,"Clam Strips, Seaside Starters, Lunch & Dinner or Create Your Own Lunch; Choice in: Create Your Own Appetizer Combination"
2215,2013,"Crunchy Thin Crust, Honolulu Hawaiian Legends, Medium, 12''","Crunchy Thin Crust, Honolulu Hawaiian Legends, Medium, 12''"
22152,2013,"Crispy Calamari & Vegetables, Create Your Own Appetizer Combination","Crispy Calamari & Vegetables, Seaside Starters, Lunch & Dinner; Choice in: Create Your Own Appetizer Combination"
22156,2013,Shrimp & Scallop Alfredo,"Shrimp & Scallop Alfredo, 4 Course Feast, Lunch & Dinner"
22159,2013,"Grilled Lobster, Shrimp & Scallops","Grilled Lobster, Shrimp & Scallops, Signature Combinations, Menu Specials"
22162,2013,"Maple-Glazed Chicken, From the Land & Sea","Maple-Glazed Chicken, From the Land & Sea"
22164,2013,NY Strip & Rock Lobster Tail,"NY Strip & Rock Lobster Tail, From the Land & Sea, Lunch & Dinner"
22166,2013,Grilled Peppercorn Sirloin & Shrimp,"Grilled Peppercorn Sirloin & Shrimp, From the Land & Sea, Lunch & Dinner"
22167,2013,"Petite Shrimp, for Salads","Petite Shrimp, for Salads"
22168,2013,Maine Lobster Tail,"Maine Lobster Tail, Add to Any Meal, Lunch & Dinner"
22169,2013,"Garlic-Grilled Shrimp Skewer, Create Your Own Lunch","Garlic-Grilled Shrimp Skewer, Create Your Own Lunch"
22171,2013,"Batterfried Crawfish, Seaside Starter","Batterfried Crawfish, Seaside Starter, Lunch & Dinner"
22173,2013,"Lobster, Artichoke & Seafood Dip","Lobster, Artichoke & Seafood Dip, Seaside Starters, Lunch & Dinner"
22174,2013,"Lobster, Crab & Seafood Stuffed Mushrooms","Lobster, Crab & Seafood Stuffed Mushrooms, Seaside Starters, Lunch & Dinner"
22176,2013,Mozzarella Cheesesticks,"Mozzarella Cheesesticks, Seaside Starters, Lunch & Dinner"
22179,2013,"Parrot Isle Jumbo Coconut Shrimp, Seaside Starters","Parrot Isle Jumbo Coconut Shrimp, Seaside Starters, Lunch & Dinner"
22180,2013,Steamed Clams,"Steamed Clams, Seaside Starters"
22181,2013,Grilled Shrimp Bruschetta,"Grilled Shrimp Bruschetta, Seaside Starters, Lunch & Dinner"
22182,2013,"Crunchy Popcorn Shrimp, Dinner","Crunchy Popcorn Shrimp, Shrimp, Dinner"
22183,2013,Parrot Isle Jumbo Coconut Shrimp,"Parrot Isle Jumbo Coconut Shrimp, Shrimp or 4 Course Feast, Lunch & Dinner"
22185,2013,"Shrimp Linguini Alfredo, Full Portion","Shrimp Linguini Alfredo, Shrimp or Lunch Classics, Full Portion"
22186,2013,Fried Shrimp,"Fried Shrimp, Shrimp Lover's Monday & Tuesday or Shrimp Your Way, Shrimp, Lunch & Dinner"
22187,2013,Walt's Favorite Shrimp,"Walt's Favorite Shrimp, Lunch & Dinner"
22190,2013,Admiral's Feast,"Admiral's Feast, Signature Combinations, Lunch & Dinner or Menu Special, Entree"
22191,2013,Seaside Shrimp Trio,"Seaside Shrimp Trio, Signature Combinations, Lunch & Dinner or Menu Special, Entree"
22192,2013,Ultimate Feast,"Ultimate Feast, Signature Combinations, Lunch & Dinner, Menu Specials"
22193,2013,"Batterfried Crawfish, Create Your Own Lunch","Batterfried Crawfish, Create Your Own Lunch"
22194,2013,"Bay Scallops, Broiled","Bay Scallops, Broiled, Create Your Own Lunch"
22195,2013,"Bay Scallops, Fried","Bay Scallops, Fried, Create Your Own Lunch"
22196,2013,Chicken Breast Strips,"Chicken Breast Strips, Seaside Starters, Lunch & Dinner or Create Your Own Lunch; Choice in: Create Your Own Appetizer Combo"
22197,2013,Crunch-Fried Fish,"Crunch-Fried Fish, Create Your Own Lunch"
22198,2013,"Garlic Shrimp Scampi, Create Your Own Lunch","Garlic Shrimp Scampi, Create Your Own Lunch"
22199,2013,"Hand-Breaded Shrimp, Create Your Own Lunch","Hand-Breaded Shrimp, Create Your Own Lunch"
222,2013,Frisco Melt,Frisco Melt w/out Fries
22202,2013,"Crunchy Popcorn Shrimp, Lunch","Crunchy Popcorn Shrimp, Lunch Classics"
22203,2013,"Farm-Raised Catfish, Blackened","Farm-Raised Catfish, Blackened, Lunch Classics"
22204,2013,"Farm-Raised Catfish, Golden-Fried","Farm-Raised Catfish, Golden-Fried, Lunch Classics"
22207,2013,"Walleye, Beer-Battered, Lunch","Walleye, Beer-Battered, Lunch Classics"
22208,2013,"Walleye, Blackened, Lunch","Walleye, Blackened, Lunch Classics"
22209,2013,"Walleye, Broiled, Lunch","Walleye, Broiled, Lunch Classics"
22210,2013,"Walleye, Fried, Lunch","Walleye, Fried, Lunch Classics"
22211,2013,"Garlic Shrimp Scampi, Lunch","Garlic Shrimp Scampi, Lunch Classics"
22212,2013,"Hand-Breaded Shrimp, Lunch","Hand-Breaded Shrimp, Lunch Classics, Menu Specials"
22213,2013,"Maple-Glazed Chicken, Lunch","Maple-Glazed Chicken, Lunch Classics"
22214,2013,Sailor's Platter,"Sailor's Platter, Lunch Classics"
22218,2013,Hand-Battered Fish & Chips,"Hand-Battered Fish & Chips, From the Land & Sea or Quick Catches, Lunch"
22219,2013,Seafood-Stuffed Flounder,"Seafood-Stuffed Flounder, Traditional Favorites"
22220,2013,"Walleye, Beer-Battered","Walleye, Beer-Battered, Fish"
22221,2013,"Walleye, Blackened","Walleye, Blackened, Fish"
22222,2013,"Walleye, Broiled","Walleye, Broiled, Fish"
22223,2013,"Walleye, Fried","Walleye, Fried, Fish"
22224,2013,Parmesan-Crusted Tilapia,"Parmesan-Crusted Tilapia, Fish"
22226,2013,"New England Clam Chowder, Coastal Soup & Salad","New England Clam Chowder, Quick Catches, Lunch; Choice in: Coastal Soup & Salad, w/ Bread Wedges"
22227,2013,"Seafood Gumbo, Coastal Soup & Salad","Seafood Gumbo, Quick Catches, Lunch; Choice in: Coastal Soup & Salad, w/ Bread Wedges"
22229,2013,Shrimp & Grilled Chicken w/ Garlic Shrimp Scampi,"Shrimp & Grilled Chicken w/ Garlic Shrimp Scampi, Quick Catches"
22230,2013,Shrimp & Grilled Chicken w/ Hand-Breaded Shrimp,"Shrimp & Grilled Chicken w/ Hand-Breaded Shrimp, Quick Catches"
22231,2013,Shrimp & Grilled Chicken w/ Grilled Shrimp Skewer,"Shrimp & Grilled Chicken w/ Grilled Shrimp Skewer, Quick Catches"
22232,2013,Grilled Shrimp Skewers,"Grilled Shrimp Skewers, Quick Catches"
22233,2013,"Broiled Fish, Kids","Broiled Fish, Kids Cove Menu"
22234,2013,"Chicken Fingers, Kids","Chicken Fingers, Kids Cove Menu"
22235,2013,"Grilled Chicken, Kids","Grilled Chicken, Kids Cove Menu"
22241,2013,"New Orleans Shrimp, Full Portion","New Orleans Shrimp, Chef's Signature Toppings, Full Portion"
22263,2013,Grilled Fresh Tilapia,"Grilled Fresh Tilapia, 4 Course Feast, Lunch & Dinner"
22264,2013,Hand-Breaded Shrimp,"Hand-Breaded Shrimp, 4 Course Feast, Lunch & Dinner"
22268,2013,Seaport Lobster & Shrimp,"Seaport Lobster & Shrimp, Menu Special, Entree"
22279,2013,"Mozzarella Cheesesticks, Create Your Own Appetizer Combination","Mozzarella Cheesesticks, Seaside Starters, Lunch & Dinner; Choice in: Create Your Own Appetizer Combination"
22280,2013,Stuffed Mushrooms,"Stuffed Mushrooms, Seaside Starters, Lunch & Dinner; Choice in: Create Your Own Appetizer Combination"
22281,2013,Shrimp Nachos,"Shrimp Nachos, Seaside Starters, Lunch & Dinner"
22283,2013,"Cajun Chicken Linguini Alfredo, 1/2 Portion","Cajun Chicken Linguini Alfredo, From the Land & Sea or Lunch Classics, 1/2 Portion"
22284,2013,"Cajun Chicken Linguini Alfredo, Full Portion","Cajun Chicken Linguini Alfredo, From the Land & Sea or 4 Course Feast or Lunch Classics, Full Portion, Lunch & Dinner"
22286,2013,"Macaroni & Cheese, Kids","Macaroni & Cheese, Kids Cove Menu"
22287,2013,"Popcorn Shrimp, Kids","Popcorn Shrimp, Kids Cove Menu"
22288,2013,1/2 lb Snow Crab Leg,"1/2 lb Snow Crab Leg also called Snow Crab Legs, Add to Any Meal or Create Your Own Combination, Kids & Adults Menu"
22292,2013,Chilled Jumbo Shrimp Cocktail,"Chilled Jumbo Shrimp Cocktail, Seaside Starters, Lunch & Dinner"
22293,2013,"New Orleans Shrimp, 1/2 Portion","New Orleans Shrimp, Chef's Signature Toppings, 1/2 Portion"
22294,2013,Lobster Pizza,"Lobster Pizza, Seaside Starters, Lunch & Dinner"
22296,2013,French Fries,"French Fries, Accompaniments, Condiments & Sauces, Kids & Adults Menu"
22298,2013,Baked Potato,"Baked Potato, Accompaniments, Condiments & Sauces"
22299,2013,Coleslaw,"Coleslaw, Accompaniments, Condiments & Sauces, 4-Course Feast, Lunch & Dinner"
223,2013,Patty Melt,Patty Melt w/out Fries
22300,2013,Creamy Langostino Lobster Baked Potato,"Creamy Langostino Lobster Baked Potato, Accompaniments, Condiments & Sauces"
22301,2013,Creamy Langostino Lobster Mashed Potatoes,"Creamy Langostino Lobster Mashed Potatoes, Accompaniments, Condiments & Sides"
22303,2013,Mashed Potatoes,"Mashed Potatoes, Accompaniments, Condiments & Sauces, Lunch & Dinner"
22304,2013,Wild Rice Pilaf,"Wild Rice Pilaf, Accompaniments, Condiments & Sauces"
22305,2013,"Golden Onion Rings, Seaside Starters","Golden Onion Rings, Seaside Starters, Lunch & Dinner"
22306,2013,Fresh Broccoli,"Fresh Broccoli, Accompaniments, Condiments & Sauces, Lunch & Dinner, Kids & Adults Menu"
22310,2013,"Orange Wedges, Kids","Orange Wedges, Kids Cove Menu"
22311,2013,Asparagus,"Asparagus, Accompaniments, Condiments & Sides"
22313,2013,Honey Mustard Dipping Sauce,"Honey Mustard Dipping Sauce, Accompaniments, Condiments & Sauces"
22314,2013,Ketchup,"Ketchup, Accompaniments, Condiments & Sauces"
22315,2013,Marinara Sauce,"Marinara Sauce, Accompaniments, Condiments & Sauces"
22317,2013,Pina Colada Sauce,"Pina Colada Sauce, Accompaniments, Condiments & Sauces, Lunch & Dinner"
2232,2013,"Crunchy Thin Crust, MeatZZa Feast, Medium, 12''","Crunchy Thin Crust, MeatZZa Feast, Medium, 12''"
22320,2013,Tartar Sauce,"Tartar Sauce, Accompaniments, Condiments & Sauces"
22321,2013,100% Pure Melted Butter,"100% Pure Melted Butter, Accompaniments, Condiments & Sauces"
22322,2013,Blue Cheese Dressing,"Blue Cheese Dressing, 1.5 oz"
22323,2013,Caesar Dressing,"Caesar Dressing, 1.5 oz"
22324,2013,French Dressing,"French Dressing, 1.5 oz"
22325,2013,Honey Mustard Dressing,"Honey Mustard Dressing, 1.5 oz"
22326,2013,Ranch Dressing,"Ranch Dressing, 1.5 oz"
22328,2013,Thousand Island Dressing,"Thousand Island Dressing, 1.5 oz"
22329,2013,"Butter, for Baked Potato, Accompaniments, Condiments & Sauces","Butter, for Baked Potato"
22330,2013,"Sour Cream, for Baked Potato","Sour Cream, for Baked Potato, Accompaniments, Condiments & Sauces"
22331,2013,Lemon Wedge,Lemon Wedge
22332,2013,"5 Shrimp, for Parrot Isle Jumbo Coconut Shrimp","5 Shrimp, for Parrot Isle Jumbo Coconut Shrimp, Shrimp"
22336,2013,Cocktail Sauce,"Cocktail Sauce, Accompaniments, Condiments & Sauces"
22337,2013,Pico de Gallo,"Pico de Gallo, Accompaniments, Condiments & Sauces"
22339,2013,"1/2 Dozen Shrimp, for Walt's Favorite Shrimp","1/2 Dozen Shrimp, for Walt's Favorite Shrimp"
22340,2013,Chocolate Wave,"Chocolate Wave, Desserts, Tabletop Book Menu"
22341,2013,"Key Lime Pie, Tabletop Book Menu","Key Lime Pie, Desserts, Tabletop Book Menu"
22342,2013,"Surf's Up Sundae, Kids","Surf's Up Sundae, Kids Dessert"
22343,2013,New York-Style Cheesecake w/ Strawberries,"New York-Style Cheesecake w/ Strawberries, Desserts, Tabletop Book Menu"
22345,2013,Warm Chocolate Chip Lava Cookie,"Warm Chocolate Chip Lava Cookie, Desserts, Tabletop Book Menu"
22346,2013,Triple Chocolate Brownie A La Mode,"Triple Chocolate Brownie A La Mode, 4 Course Feast, Lunch & Dinner"
22347,2013,Apple Crostada w/ Caramel Drizzle,"Apple Crostada w/ Caramel Drizzle, 4 Course Feast, Lunch & Dinner"
2235,2013,"Crunchy Thin Crust, Philly Cheese Steak Legends, Large, 14''","Crunchy Thin Crust, Philly Cheese Steak Legends, Large, 14''"
22350,2013,"Cherry Wave Slushy, Kids","Cherry Wave Slushy, Casco Bay Coolers, Kids Cove Menu"
22351,2013,"Sunset Strawberry Smoothie, Kids","Sunset Strawberry Smoothie, Casco Bay Coolers, Kids Cove Menu"
22352,2013,Juice,"Juice, Kids Cove Menu"
22353,2013,"1% Milk, Kids","1% Milk, Kids Cove Menu"
22356,2013,Baileys & Coffee,"Baileys & Coffee, After Dinner Drinks, Tabletop Book Menu"
22357,2013,Baileys Irish Cream,"Baileys Irish Cream, After Dinner Drinks, Tabletop Book Menu"
22358,2013,Coffee Nudge,"Coffee Nudge, After Dinner Drinks, Tabletop Book Menu"
22359,2013,Disaronno Amaretto,"Disaronno Amaretto, After Dinner Drinks, Tabletop Book Menu"
22360,2013,Frangelico,"Frangelico, After Dinner Drinks, Tabletop Book Menu"
22361,2013,Grand Marnier,"Grand Marnier, After Dinner Drinks, Tabletop Book Menu"
22362,2013,Irish Coffee,"Irish Coffee, After Dinner Drinks, Tabletop Book Menu"
22363,2013,Kahlua,"Kahlua, After Dinner Drinks, Tabletop Book Menu"
22366,2013,Bloody Mary,"Bloody Mary, Classic Cocktails, Tabletop Book Menu"
22367,2013,Malibu Hurricane,"Malibu Hurricane, Signature Drinks, Lunch & Dinner"
22370,2013,Top-Shelf Long Island Iced Tea,"Top-Shelf Long Island Iced Tea, Signature Drinks, Classic Cocktails"
22372,2013,Harbor Cafe Coffee,"Harbor Cafe Coffee, Nonalcoholic Drinks"
22373,2013,Unsweetened Iced Tea,"Unsweetened Iced Tea, Nonalcoholic Drinks"
22374,2013,Unsweetened Hot Tea,"Unsweetened Hot Tea, Nonalcoholic Drinks"
22381,2013,Coke,Coke
22382,2013,Diet Coke,Diet Coke
22383,2013,Minute Maid Light Lemonade,"Minute Maid Light Lemonade, Nonalcoholic"
22384,2013,Minute Maid Raspberry Lemonade,"Minute Maid Raspberry Lemonade, Nonalcoholic Drinks"
22385,2013,Sprite,Sprite
22386,2013,Dr Pepper,Dr Pepper
22387,2013,"Classic Margarita, Frozen","Classic Margarita, Frozen, Signature Drinks, Lunch & Dinner"
22388,2013,"Classic Margarita, On the Rocks","Classic Margarita, On the Rocks, Signature Drinks or Margaritas, Lunch & Dinner"
22389,2013,"Raspberry Margarita, Frozen","Raspberry Margarita, Frozen, Signature Drinks, Lunch & Dinner"
22390,2013,"Strawberry Margarita, Frozen","Strawberry Margarita, Frozen, Signature Drinks, Lunch & Dinner"
22391,2013,"Lobsterita, Strawberry","Lobsterita, Strawberry, Tabletop Book Menu"
22392,2013,"Lobsterita, Traditional","Lobsterita, Traditional, Tabletop Book Menu"
22393,2013,"Lobsterita, Raspberry","Lobsterita, Raspberry, Tabletop Book Menu"
22394,2013,"Top-Shelf Margarita, Frozen","Top-Shelf Margarita, Frozen, Signature Drinks, Lunch & Dinner"
22395,2013,"Top-Shelf Margarita, On the Rocks","Top-Shelf Margarita, On the Rocks, Signature Drinks, Lunch & Dinner"
22396,2013,Caramel Appletini,"Caramel Appletini, Martinis, Tabletop Book Menu"
22397,2013,Classic Martini w/ Gin,"Classic Martini w/ Gin, Martinis, Tabletop Book Menu"
22398,2013,Classic Martini w/ Vodka,"Classic Martini w/ Vodka, Martinis, Tabletop Book Menu"
22399,2013,Cosmopolitan,"Cosmopolitan, Martinis, Tabletop Book Menu"
224,2013,Pepperjack Melt,Pepperjack Melt w/out Fries
22400,2013,Manhattan,"Manhattan, Martinis, Tabletop Book Menu"
22403,2013,"Bahama Mama, Non-Alcoholic","Bahama Mama, Frozen Specialty, Non-Alcoholic"
22404,2013,"Berry Mango Daiquiri, Non-Alcoholic","Berry Mango Daiquiri, Frozen Specialty Drinks, Non-Alcoholic"
22405,2013,"Classic Margarita, Frozen, Non-Alcoholic","Classic Margarita, Frozen, Frozen Specialty Drinks, Non-Alcoholic"
22406,2013,"Classic Margarita, On the Rocks, Non-Alcoholic","Classic Margarita, On the Rocks, Non-Alcoholic"
22407,2013,"Pina Colada, Non-Alcoholic","Pina Colada, Non-Alcoholic"
22417,2013,Alotta Colada,"Alotta Colada, Frozen Specialties, Tabletop Book Menu"
22418,2013,Bahama Mama,"Bahama Mama, Signature Drinks, Lunch & Dinner, Tabletop Book Menu"
22419,2013,Berry Mango Daiquiri,"Berry Mango Daiquiri, Signature Drinks, Lunch & Dinner"
22420,2013,Big Berry Daiquiri,"Big Berry Daiquiri, Frozen Specialties, Tabletop Book Menu"
22421,2013,Mango Mai Tai,"Mango Mai Tai, Signature Drinks, Lunch & Dinner"
22422,2013,Mudslide,"Mudslide, Frozen Specialties, Tabletop Book Menu"
22423,2013,Pina Colada,"Pina Colada, Frozen Specialties"
22424,2013,Red Passion Colada,"Red Passion Colada, Frozen Specialties, Tabletop Book Menu"
22425,2013,Strawberry Daiquiri,"Strawberry Daiquiri, Frozen Specialties, Tabletop Book Menu"
22426,2013,Sunset Passion Colada,"Sunset Passion Colada, Signature Drinks, Lunch & Dinner"
22427,2013,Triple Berry Sangria,"Triple Berry Sangria, Signature Drinks or Classic Cocktails, Lunch & Dinner"
22428,2013,Cognac,"Cognac, Spirits, Tabletop Book Menu"
22429,2013,Single Malt Scotches,"Single Malt Scotches, Spirits, Tabletop Book Menu"
22430,2013,80 Proof Distilled Spirits,"80 Proof Distilled Spirits, Spirits, Tabletop Book Menu"
22431,2013,"Blush Wine, Glass","Blush Wine, Glass, Lunch & Dinner"
22432,2013,"Blush Wine, Bottle","Blush Wine, Bottle, Lunch & Dinner"
22433,2013,"Red Wine, Glass","Red Wine, Glass, Lunch & Dinner"
22434,2013,"Red Wine, Bottle","Red Wine, Bottle"
22435,2013,"Sparkling Wine, Glass","Sparkling Wine, Glass, Lunch & Dinner"
22436,2013,"Sparkling Wine, Bottle","Sparkling, Bottle"
22437,2013,"White Wine, Glass","White Wine, Glass, Lunch & Dinner"
22438,2013,"White Wine, Bottle","White Wine, Bottle, Lunch & Dinner"
22439,2013,Peasant Bread,"Peasant Bread, Tapas & Antipasti"
22440,2013,Pomodorina Soup,"Pomodorina Soup, Combinations, Pantry"
22442,2013,Lentil Soup,"Lentil Soup, Combinations, Pantry"
22443,2013,Roasted Mushroom Soup,"Roasted Mushroom Soup, Combinations, Pantry"
22446,2013,"Caesar Salad w/ Dressing, Sandwich Side","Caesar Salad w/ Dressing, Sandwich Side"
22447,2013,"Fresh Greens w/ Dressing, Sandwich Side","Fresh Greens w/ Dressing, Sandwich Side"
22450,2013,"Market Chop w/ Dressing, Combinations","Market Chop w/ Dressing, Combinations"
22451,2013,"Bibb & Blue w/ Dressing, Pantry","Bibb & Blue w/ Dressing, Pantry"
22452,2013,"Caesar Salad w/ Dressing, Pantry","Caesar Salad w/ Dressing, Pantry"
22453,2013,"Caprese, Pantry","Caprese, Pantry, Lite Menu"
22454,2013,"Market Chop w/ Dressing, Pantry","Market Chop w/ Dressing, Pantry"
22455,2013,"Salad Sampler w/ Dressing, Pantry","Salad Sampler w/ Dressing, Pantry"
22456,2013,"Warm Spinach & Shrimp w/ Dressing, Pantry","Warm Spinach & Shrimp w/ Dressing, Pantry, Lite Menu"
22457,2013,Caprese Panini,Caprese Panini
22458,2013,Ricotta Meatball Sliders,Ricotta Meatball Sliders
22459,2013,Roasted Turkey Sandwich,Roasted Turkey Sandwich
22460,2013,"Caprese Panini, Half","Caprese Panini, Combinations, Half"
22461,2013,"Roasted Turkey Sandwich, Half","Roasted Turkey Sandwich, Combinations, Half"
22462,2013,Baked Prosciutto & Mozzarella,"Baked Prosciutto & Mozzarella, Tapas & Antipasti"
22463,2013,Bruschetta Crostini,"Bruschetta Crostini, Tapas & Antipasti"
22464,2013,Calamari Fritti,"Calamari Fritti, Tapas & Antipasti"
22465,2013,Crispy Fresh Mozzarella,"Crispy Fresh Mozzarella, Tapas & Antipasti"
22466,2013,Goat Cheese Peppadew Peppers,"Goat Cheese Peppadew Peppers, Tapas & Antipasti"
22467,2013,Mac & Cheese Bites w/ Truffle Dip,"Mac & Cheese Bites w/ Truffle Dip, Tapas & Antipasti"
22468,2013,Mediterranean Olives,"Mediterranean Olives w/out Bread, Tapas & Antipasti"
22470,2013,Spicy Ricotta Meatballs,"Spicy Ricotta Meatballs, Tapas & Antipasti"
22471,2013,Stuffed Mushrooms,"Stuffed Mushrooms, Tapas & Antipasti"
22474,2013,"Capellini Pomodoro, Combinations","Capellini Pomodoro, Combinations"
22475,2013,"Carmela's Chicken, Combinations","Carmela's Chicken, Combinations"
22477,2013,"Parmesan Crusted Chicken w/ Dressing, Pantry","Parmesan Crusted Chicken w/ Dressing, Pantry"
22478,2013,Carbonara,"Carbonara, Pasta"
22479,2013,Eggplant Quadratini,"Eggplant Quadratini, Pasta"
22480,2013,Pasta Di Mare,"Pasta Di Mare, Pasta"
22483,2013,"Carmela's Chicken, Pasta","Carmela's Chicken, Pasta"
22484,2013,Eggplant Parmesan,"Eggplant Parmesan, Italian Classics"
22485,2013,Fettuccine Alfredo,"Fettuccine Alfredo, Italian Classics"
22486,2013,Fettuccine Alfredo w/ Chicken,"Fettuccine Alfredo w/ Chicken, Italian Classics"
22487,2013,Fettuccine Alfredo w/ Shrimp,"Fettuccine Alfredo w/ Shrimp, Italian Classics"
22488,2013,Lasagna Bolognese,"Lasagna Bolognese, Italian Classics"
22489,2013,Lobster Ravioli,"Lobster Ravioli, Pasta"
22490,2013,Mama's Trio,"Mama's Trio, Pasta"
22491,2013,Mom's Ricotta Meatballs & Spaghetti w/ Bolognese,"Mom's Ricotta Meatballs & Spaghetti w/ Bolognese, Italian Classics"
22492,2013,Mom's Ricotta Meatball & Spaghetti w/ Pomodoro,"Mom's Ricotta Meatballs & Spaghetti w/ Pomodoro, Italian Classics"
22493,2013,Mushroom Ravioli,"Mushroom Ravioli, Pasta"
22494,2013,Pasta Milano,"Pasta Milano, Pasta"
22495,2013,Penne Rustica,"Penne Rustica, Pasta"
22497,2013,"Shrimp Portofino, Dinner","Shrimp Portofino, Dinner, Pasta"
22498,2013,Chicken Marsala,"Chicken Marsala, Pollo"
22499,2013,Chicken Parmesan,"Chicken Parmesan, Italian Classics"
225,2013,"Steakburger 'n Fries, Kids","Steakburger 'n Fries, Kids"
22500,2013,Chicken Scaloppine,"Chicken Scaloppine, Pollo"
22501,2013,Chicken Under a Brick,"Chicken Under a Brick, Pollo"
22502,2013,Grilled Chicken Spiedini,"Grilled Chicken Spiedini, Principale, Lite Menu"
22503,2013,Pollo Caprese,"Pollo Caprese, Principale, Lite Menu"
22505,2013,Grilled King Salmon,"Grilled King Salmon, Pesce"
22506,2013,Grilled Shrimp Spiedini,"Grilled Shrimp Spiedini, Pesce, Lite Menu"
22508,2013,Parmesan Crusted Sole,"Parmesan Crusted Sole, Pesce"
22510,2013,Pan Roasted Pork Chop,"Pan Roasted Pork Chop, Carne"
22512,2013,Capellini,"Capellini, for Create Your Own Pasta"
22513,2013,Farfalle,"Farfalle, for Create Your Own Pasta"
22514,2013,Gluten Free Penne,"Gluten Free Penne, for Create Your Own Pasta"
22515,2013,Penne,"Penne, for Create Your Own Pasta"
22516,2013,Rigatoni,"Rigatoni, for Create Your Own Pasta"
22517,2013,Spaghetti,"Spaghetti, for Create Your Own Pasta"
22518,2013,"Whole Wheat Fettuccine, for Create Your Own Pasta","Whole Wheat Fettuccine, for Create Your Own Pasta"
22519,2013,Shrimp,"Shrimp, for Create Your Own Pasta"
22520,2013,"Chicken Strips w/ Broccolini, Kids","Chicken Strips w/ Broccolini, Kids"
22521,2013,"Chicken Strips w/ Fries, Kids","Chicken Strips w/ Fries, Kids"
22522,2013,"Chicken Strips w/ Crisp Salad, Kids","Chicken Strips w/ Crisp Salad, Kids"
22523,2013,"Grilled Chicken & Pasta, Kids","Grilled Chicken & Pasta, Kids"
22524,2013,"Mac & Cheese, Kids","Mac & Cheese, Kids"
22525,2013,"Spaghetti & Pomodoro, Kids","Spaghetti & Pomodoro, Kids"
22526,2013,"Spaghetti & Meatballs, Kids","Spaghetti & Meatballs, Kids"
22527,2013,"Spaghetti & Meat Sauce, Kids","Spaghetti & Meat Sauce, Kids"
22528,2013,Italian Sausage Pizza,Italian Sausage Pizza
22529,2013,Margherita Pizza,Margherita Pizza
22530,2013,Primo Pepperoni Pizza,Primo Pepperoni Pizza
22531,2013,Roasted Chicken & Arugula Flatbread,Roasted Chicken & Arugula Flatbread
22533,2013,Wild Mushroom & Goat Cheese Flatbread,Wild Mushroom & Goat Cheese Flatbread
22534,2013,"Pepperoni Pizza, Kids","Pepperoni Pizza, Kids"
22535,2013,"Parmesan Fries, Tapas & Antipasti","Parmesan Fries, Tapas & Antipasti"
22536,2013,"Parmesan Fries, Sandwich Side","Parmesan Fries, Sandwich Side"
22537,2013,"Chicken, for Pantry Salads","Chicken, for Pantry Salads"
22538,2013,"Scallops, for Pantry Salads","Scallops, for Pantry Salads"
22539,2013,"Shrimp, for Pantry Salads","Shrimp, for Pantry Salads"
22540,2013,Alfredo Sauce,"Alfredo Sauce, for Create Your Own Pasta"
22541,2013,Arrabbiata Sauce,"Arrabbiata Sauce, for Create Your Own Pasta"
22542,2013,Basil Pesto Sauce,"Basil Pesto Sauce, for Create Your Own Pasta"
22543,2013,Bolognese Sauce,"Bolognese Sauce, for Create Your Own Pasta"
22544,2013,Garlic Cream Sauce,"Garlic Cream Sauce, for Create Your Own Pasta"
22545,2013,Pomodoro Sauce,"Pomodoro Sauce, for Create Your Own Pasta"
22546,2013,Asparagus,"Asparagus, for Create Your Own Pasta"
22547,2013,Broccolini,"Broccolini, for Create Your Own Pasta"
22548,2013,Cannellini Beans,"Cannellini Beans, for Create Your Own Pasta"
22549,2013,Fresh Spinach,"Fresh Spinach, for Create Your Own Pasta"
22550,2013,Roasted Mushrooms,"Roasted Mushrooms, for Create Your Own Pasta"
22551,2013,Roasted Peppers,"Roasted Peppers, for Create Your Own Pasta"
22552,2013,Roasted Tomatoes,"Roasted Tomatoes, for Create Your Own Pasta"
22553,2013,Snap Peas,"Snap Peas, for Create Your Own Pasta"
22554,2013,Italian Sausage,"Italian Sausage, for Create Your Own Pasta"
22555,2013,Pancetta,"Pancetta, for Create Your Own Pasta"
22556,2013,Ricotta Meatballs,"Ricotta Meatballs, for Create Your Own Pasta"
22557,2013,Roasted Chicken,"Roasted Chicken, for Create Your Own Pasta"
22559,2013,Dark Chocolate Gelato,Dark Chocolate Gelato
22560,2013,Double Vanilla Gelato,Double Vanilla Gelato
22561,2013,Ghirardelli Chocolate Cake,"Ghirardelli Chocolate Cake, also called Homemade Chocolate Cake"
22562,2013,Lemon Passion,Lemon Passion
22563,2013,New York Style Cheesecake,New York Style Cheesecake
22564,2013,Quattro Cannoli,Quattro Cannoli
22566,2013,Tiramisu,Tiramisu
22567,2013,Cappuccino,Cappuccino
